datetime,SDNN,RMSSD,NN50,PNN50,HRmax - HRmin,VLF Power,LF Power,HF Power,LFPeak/HFPeak,LF/HF,SDANN 24h,ASDNN 24h,Prediction
2020-02-18 23:58:27,46.21659880253037,52.56676497069203,103,32.9073482428115,3.6499999999999986,185.6414978084148,158.34268185337874,971.9099215686682,0.16872427983539096,0.16291909192347037,108.28092774516897,70.71572636483464,[121.38178]
2020-02-19 00:03:27,41.26089210514887,48.22963097522426,84,26.41509433962264,2.469999999999999,177.4381787566489,199.59929282478726,794.073762401763,0.1680327868852459,0.2513611483914005,108.39109711435049,70.54366348190213,[121.9475]
2020-02-19 00:08:27,40.43509624054936,49.06086982829237,100,30.76923076923077,1.5799999999999983,125.9942131417988,181.77742496149867,870.7907866024142,0.27049180327868855,0.2087498257425806,108.50637088950025,71.18231984161972,[123.78651]
2020-02-19 00:13:27,42.48718553154399,47.14465273084666,86,25.981873111782477,3.3799999999999955,190.72722279151517,169.02604436617247,752.8274318722155,0.16141732283464566,0.22452163299339345,107.34752332402147,71.30620531438404,[123.40979]
2020-02-19 00:23:27,48.77253134295453,47.39195587493914,81,25.077399380804955,4.099999999999994,518.824033260325,474.0577051812156,808.1455207460488,0.17903930131004367,0.5865994341508988,106.52766781441846,71.61473943521119,[115.911125]
2020-02-19 00:28:27,39.861264048483676,40.006794009958206,60,17.857142857142858,2.049999999999997,538.586895947859,265.6141176869525,508.2300674151255,0.17446808510638298,0.5226257451430893,105.91300611062292,71.59384572477427,[121.67741]
2020-02-19 00:33:27,41.661946763894186,35.93736130993838,28,9.180327868852459,4.529999999999994,527.3165278537925,424.33455855697946,374.650188399194,0.17154811715481172,1.1326153614657901,106.21989466053023,71.57275930848694,[99.555565]
2020-02-19 00:38:27,38.3630337721771,32.44079919615025,26,7.807807807807808,3.6700000000000017,447.88436509363254,213.0903398355096,295.108151757391,0.164,0.7220754105453908,106.6239317378392,71.57627745959367,[120.64267]
2020-02-19 00:43:27,33.49877209296387,30.457648573495394,22,6.769230769230769,3.1999999999999957,219.53080151924877,268.0746534873367,281.0602180793188,0.1729957805907173,0.9537979274309202,106.48384310559767,71.50067828953513,[119.59643]
2020-02-19 00:48:28,38.13937471458061,31.590819968276787,25,7.5075075075075075,4.289999999999999,365.81642347754155,323.0143926948694,273.5158911120268,0.16141732283464566,1.1809712093202256,104.56353639217033,71.77569115223133,[105.40867]
2020-02-19 00:53:27,44.08288631031776,35.986948269161054,41,12.812499999999998,4.419999999999995,416.0956078390611,397.25069419411057,316.7231922193725,0.1646586345381526,1.254251990233043,103.28800881794038,71.90452549045567,[101.80756]
2020-02-19 00:58:26,43.758322635952624,37.48823049757705,24,8.0,6.25,443.6089529665873,595.663321124505,431.793938902463,0.2578616352201258,1.3795082965698091,101.24938009177404,71.91795592477962,[96.52296]
2020-02-19 01:03:26,49.43481386551365,39.95254658580044,45,14.61038961038961,6.450000000000003,819.1350937047779,420.2145649041205,314.08968637206374,0.18421052631578946,1.337880812827275,100.57731762983774,72.0312480160935,[116.77938]
2020-02-19 01:08:26,43.03030502979081,34.653122165909636,40,12.084592145015106,6.219999999999992,309.30809543596774,295.96135998862235,400.77397772757644,0.16666666666666666,0.7384744929467456,100.67613188622464,71.94769695706988,[118.95782]
2020-02-19 01:13:26,38.263696235978024,35.26940644335919,39,11.504424778761061,3.6000000000000085,377.7885041661802,374.2150645228679,394.7058405992029,0.23577235772357724,0.9480859567590185,101.24953779014123,71.8124848900415,[111.00445]
